AbilityID,GOID,AbilityName
3049,-2144361472,None
3050,-2144360448,None
3051,-2144359424,None
3052,-2144358400,None
3053,-2144357376,None
3054,-2144356352,None
3055,-2144355328,None
3056,-2144354304,None
3057,-2144353280,None
3058,-2144352256,None
3059,-2144351232,None
3060,-2144350208,None
3061,-2144349184,None
3062,-2144348160,None
3063,-2144347136,None
3064,-2144346112,None
3065,-2144345088,None
3066,-2144344064,None
3067,-2144343040,None
3068,-2144342016,None
3069,-2144340992,None
3070,-2144339968,None
3071,-2144338944,None
3072,-2144337920,None
3073,-2144336896,None
3074,-2144335872,None
3075,-2144334848,None
3076,-2144333824,None
3077,-2144332800,None
3078,-2144331776,None
3079,-2144330752,None
3080,-2144329728,None
3081,-2144328704,None
3082,-2144327680,None
3083,-2144326656,None
3084,-2144325632,None
3085,-2144324608,None
3086,-2144323584,None
3087,-2144322560,None
3088,-2144321536,None
3089,-2144320512,None
3090,-2144319488,None
3091,-2144318464,None
3092,-2144317440,None
3093,-2144316416,None
3094,-2144315392,None
3095,-2144314368,None
3096,-2144313344,None
3097,-2144312320,None
3098,-2144311296,None
3099,-2144310272,None
3100,-2144309248,None
3101,-2144308224,None
3102,-2144307200,None
3103,-2144306176,None
3104,-2144305152,None
3105,-2144304128,None
3106,-2144303104,None
3107,-2144302080,None
3108,-2144301056,None
3109,-2144300032,None
3110,-2144299008,None
3111,-2144297984,None
3112,-2144296960,None
3113,-2144295936,None
3114,-2144294912,None
3115,-2144293888,None
3116,-2144292864,None
3117,-2144291840,None
3118,-2144290816,None
3119,-2144289792,None
3120,-2144288768,None
3121,-2144287744,None
3122,-2144286720,None
3123,-2144285696,None
3124,-2144284672,None
3125,-2144283648,None
3126,-2144282624,None
3127,-2144281600,None
3128,-2144280576,None
3129,-2144279552,None
3130,-2144278528,None
3131,-2144277504,None
3132,-2144276480,None
3133,-2144275456,None
3134,-2144274432,None
3135,-2144273408,None
3136,-2144272384,None
3137,-2144271360,None
3138,-2144270336,None
3139,-2144269312,None
3140,-2144268288,None
3141,-2144267264,None
3142,-2144266240,None
3143,-2144265216,None
3144,-2144264192,None
3145,-2144263168,None
3146,-2144262144,None
3147,-2144261120,None
3148,-2144260096,None
3149,-2144259072,None
3150,-2144258048,None
3151,-2144257024,None
3152,-2144256000,None
3153,-2144254976,None
3154,-2144253952,None
3155,-2144252928,None
3156,-2144251904,None
3157,-2144250880,None
3158,-2144249856,None
3159,-2144248832,None
3160,-2144247808,None
3161,-2144246784,None
3162,-2144245760,None
3163,-2144244736,None
3164,-2144243712,None
3165,-2144242688,None
3166,-2144241664,None
3167,-2144240640,None
3168,-2144239616,None
3169,-2144238592,None
3170,-2144237568,None
3171,-2144236544,None
3172,-2144235520,None
3173,-2144234496,None
3174,-2144233472,None
3175,-2144232448,None
3176,-2144231424,None
3177,-2144230400,None
3178,-2144229376,None
3179,-2144228352,None
3180,-2144227328,None
3181,-2144226304,None
3182,-2144225280,None
3183,-2144224256,None
3184,-2144223232,None
3185,-2144222208,None
3186,-2144221184,None
3187,-2144220160,None
3188,-2144219136,None
3189,-2144218112,None
3190,-2144217088,None
3191,-2144216064,None
3192,-2144215040,None
3193,-2144214016,None
3194,-2144212992,None
3195,-2144211968,None
3196,-2144210944,None
3197,-2144209920,None
3198,-2144208896,None
3199,-2144207872,None
3200,-2144206848,None
3201,-2144205824,None
3202,-2144204800,None
3203,-2144203776,None
3204,-2144202752,None
3205,-2144201728,None
3206,-2144200704,None
3207,-2144199680,None
3208,-2144198656,None
3209,-2144197632,None
3210,-2144196608,None
3211,-2144195584,None
3212,-2144194560,None
3213,-2144193536,None
3214,-2144192512,None
3215,-2144191488,None
3216,-2144190464,None
3217,-2144189440,None
3218,-2144188416,None
3219,-2144187392,None
3220,-2144186368,None
3221,-2144185344,None
3222,-2144184320,None
3223,-2144183296,None
3224,-2144182272,None
3225,-2144181248,None
3226,-2144180224,None
3227,-2144179200,None
3228,-2144178176,None
3229,-2144177152,None
3230,-2144176128,None
3231,-2144175104,None
3232,-2144174080,None
3233,-2144173056,None
3234,-2144172032,None
3235,-2144171008,None
3236,-2144169984,None
3237,-2144168960,None
3238,-2144167936,None
3239,-2144166912,None
3240,-2144165888,None
3241,-2144164864,None
3242,-2144163840,None
3243,-2144162816,None
3244,-2144161792,None
3245,-2144160768,None
3246,-2144159744,None
3247,-2144158720,None
3248,-2144157696,None
3249,-2144156672,None
3250,-2144155648,None
3251,-2144154624,None
3252,-2144153600,None
3253,-2144152576,None
3254,-2144151552,None
3255,-2144150528,None
3256,-2144149504,None
3257,-2144148480,None
3258,-2144147456,None
3259,-2144146432,None
3260,-2144145408,None
3261,-2144144384,None
3262,-2144143360,None
3263,-2144142336,None
3264,-2144141312,None
3265,-2144140288,None
3266,-2144139264,None
3267,-2144138240,None
3268,-2144137216,None
3269,-2144136192,None
3270,-2144135168,None
3271,-2144134144,None
3272,-2144133120,None
3273,-2144132096,None
3274,-2144131072,None
3275,-2144130048,None
3276,-2144129024,None
3277,-2144128000,None
3278,-2144126976,None
3279,-2144125952,None
3280,-2144124928,None
3281,-2144123904,None
3282,-2144122880,None
3283,-2144121856,None
3284,-2144120832,None
3285,-2144119808,None
3286,-2144118784,None
3287,-2144117760,None
3288,-2144116736,None
3289,-2144115712,None
3290,-2144114688,None
3291,-2144113664,None
3292,-2144112640,None
3293,-2144111616,None
3294,-2144110592,None
3295,-2144109568,None
3296,-2144108544,None
3297,-2144107520,None
3298,-2144106496,None
3299,-2144105472,None
3300,-2144104448,None
3301,-2144103424,None
3302,-2144102400,None
3303,-2144101376,None
3304,-2144100352,None
3305,-2144099328,None
3306,-2144098304,None
3307,-2144097280,None
3308,-2144096256,None
3309,-2144095232,None
3310,-2144094208,None
3311,-2144093184,None
3312,-2144092160,None
3313,-2144091136,None
3314,-2144090112,None
3315,-2144089088,None
3316,-2144088064,None
3317,-2144087040,None
3318,-2144086016,None
3319,-2144084992,None
3320,-2144083968,None
3321,-2144082944,None
3322,-2144081920,None
3323,-2144080896,None
3324,-2144079872,None
3325,-2144078848,None
3326,-2144077824,None
3327,-2144076800,None
3328,-2144075776,None
3329,-2144074752,None
3330,-2144073728,None
3331,-2144072704,None
3332,-2144071680,None
3333,-2144070656,None
3334,-2144069632,None
3335,-2144068608,None
3336,-2144067584,None
3337,-2144066560,None
3338,-2144065536,None
3339,-2144064512,None
3340,-2144063488,None
3341,-2144062464,None
3342,-2144061440,None
3343,-2144060416,None
3344,-2144059392,None
3345,-2144058368,None
3346,-2144057344,None
3347,-2144056320,None
3348,-2144055296,None
3349,-2144054272,None
3350,-2144053248,None
3351,-2144052224,None
3352,-2144051200,None
3353,-2144050176,None
3354,-2144049152,None
3355,-2144048128,None
3356,-2144047104,None
3357,-2144046080,None
3358,-2144045056,None
3359,-2144044032,None
3360,-2144043008,None
3361,-2144041984,None
3362,-2144040960,None
3363,-2144039936,None
3364,-2144038912,None
3365,-2144037888,None
3366,-2144036864,None
3367,-2144035840,None
3368,-2144034816,None
3369,-2144033792,None
3370,-2144032768,None
3371,-2144031744,None
3372,-2144030720,None
3373,-2144029696,None
3374,-2144028672,None
3375,-2144027648,None
3376,-2144026624,None
3377,-2144025600,None
3378,-2144024576,None
3379,-2144023552,None
3380,-2144022528,None
3381,-2144021504,None
3382,-2144020480,None
3383,-2144019456,None
3384,-2144018432,None
3385,-2144017408,None
3386,-2144016384,None
3387,-2144015360,None
3388,-2144014336,None
3389,-2144013312,None
3390,-2144012288,None
3391,-2144011264,None
3392,-2144010240,None
3393,-2144009216,None
3394,-2144008192,None
3395,-2144007168,None
3396,-2144006144,None
3397,-2144005120,None
3398,-2144004096,None
3399,-2144003072,None
3400,-2144002048,None
3401,-2144001024,None
3402,-2144000000,None
3403,-2143998976,None
3404,-2143997952,None
3405,-2143996928,None
3406,-2143995904,None
3407,-2143994880,None
3408,-2143993856,None
3409,-2143992832,None
3410,-2143991808,None
3411,-2143990784,None
3412,-2143989760,None
3413,-2143988736,None
3414,-2143987712,None
3415,-2143986688,None
3416,-2143985664,None
3417,-2143984640,None
3418,-2143983616,None
3419,-2143982592,None
3420,-2143981568,None
3421,-2143980544,None
3422,-2143979520,None
3423,-2143978496,None
3424,-2143977472,None
3425,-2143976448,None
3426,-2143975424,None
3427,-2143974400,None
3428,-2143973376,None
3429,-2143972352,None
3430,-2143971328,None
3431,-2143970304,None
3432,-2143969280,None
3433,-2143968256,None
3434,-2143967232,None
3435,-2143966208,None
3436,-2143965184,None
3437,-2143964160,None
3438,-2143963136,None
3439,-2143962112,None
3440,-2143961088,None
3441,-2143960064,None
3442,-2143959040,None
3443,-2143958016,None
3444,-2143956992,None
3445,-2143955968,None
3446,-2143954944,None
3447,-2143953920,None
3448,-2143952896,None
3449,-2143951872,None
3450,-2143950848,None
3451,-2143949824,None
3452,-2143948800,None
3453,-2143947776,None
3454,-2143946752,None
3455,-2143945728,None
3456,-2143944704,None
3457,-2143943680,None
3458,-2143942656,None
3459,-2143941632,None
3460,-2143940608,None
3461,-2143939584,None
3462,-2143938560,None
3463,-2143937536,None
3464,-2143936512,None
3465,-2143935488,None
3466,-2143934464,None
3467,-2143933440,None
3468,-2143932416,None
3469,-2143931392,None
3470,-2143930368,None
3471,-2143929344,None
3472,-2143928320,None
3473,-2143927296,None
3474,-2143926272,None
3475,-2143925248,None
3476,-2143924224,None
3477,-2143923200,None
3478,-2143922176,None
3479,-2143921152,None
3480,-2143920128,None
3481,-2143919104,None
3482,-2143918080,None
3483,-2143917056,None
3484,-2143916032,None
3485,-2143915008,None
3486,-2143913984,None
3487,-2143912960,None
3488,-2143911936,None
3489,-2143910912,None
3490,-2143909888,None
3491,-2143908864,None
3492,-2143907840,None
3493,-2143906816,None
3494,-2143905792,None
3495,-2143904768,None
3496,-2143903744,None
3497,-2143902720,None
3498,-2143901696,None
3499,-2143900672,None
3500,-2143899648,None
3501,-2143898624,None
3502,-2143897600,None
3503,-2143896576,None
3504,-2143895552,None
3505,-2143894528,None
3506,-2143893504,None
3507,-2143892480,None
3508,-2143891456,None
3509,-2143890432,None
3510,-2143889408,None
3511,-2143888384,None
3512,-2143887360,None
3513,-2143886336,None
3514,-2143885312,None
3515,-2143884288,None
3516,-2143883264,None
3517,-2143882240,None
3518,-2143881216,None
3519,-2143880192,None
3520,-2143879168,None
3521,-2143878144,None
3522,-2143877120,None
3523,-2143876096,None
3524,-2143875072,None
3525,-2143874048,None
3526,-2143873024,None
3527,-2143872000,None
3528,-2143870976,None
3529,-2143869952,None
3530,-2143868928,None
3531,-2143867904,None
3532,-2143866880,None
3533,-2143865856,None
3534,-2143864832,None
3535,-2143863808,None
3536,-2143862784,None
3537,-2143861760,None
3538,-2143860736,None
3539,-2143859712,None
3540,-2143858688,None
3541,-2143857664,None
3542,-2143856640,None
3543,-2143855616,None
3544,-2143854592,None
3545,-2143853568,None
3546,-2143852544,None
3547,-2143851520,None
3548,-2143850496,None
3549,-2143849472,None
3550,-2143848448,None
3551,-2143847424,None
3552,-2143846400,None
3553,-2143845376,None
3554,-2143844352,None
3555,-2143843328,None
3556,-2143842304,None
3557,-2143841280,None
3558,-2143840256,None
3559,-2143839232,None
3560,-2143838208,None
3561,-2143837184,None
3562,-2143836160,None
3563,-2143835136,None
3564,-2143834112,None
3565,-2143833088,None
3566,-2143832064,None
3567,-2143831040,None
3568,-2143830016,None
3569,-2143828992,None
3570,-2143827968,None
3571,-2143826944,None
3572,-2143825920,None
3573,-2143824896,None
3574,-2143823872,None
3575,-2143822848,None
3576,-2143821824,None
3577,-2143820800,None
3578,-2143819776,None
3579,-2143818752,None
3580,-2143817728,None
3581,-2143816704,None
3582,-2143815680,None
3583,-2143814656,None
3584,-2143813632,None
3585,-2143812608,None
3586,-2143811584,None
3587,-2143810560,None
3588,-2143809536,None
3589,-2143808512,None
3590,-2143807488,None
3591,-2143806464,None
3592,-2143805440,None
3593,-2143804416,None
3594,-2143803392,None
3595,-2143802368,None
3596,-2143801344,None
3597,-2143800320,None
3598,-2143799296,None
3599,-2143798272,None
3600,-2143797248,None
3601,-2143796224,None
3602,-2143795200,None
3603,-2143794176,None
3604,-2143793152,None
3605,-2143792128,None
3606,-2143791104,None
3607,-2143790080,None
3608,-2143789056,None
3609,-2143788032,None
3610,-2143787008,None
3611,-2143785984,None
3612,-2143784960,None
3613,-2143783936,None
3614,-2143782912,None
3615,-2143781888,None
3616,-2143780864,None
3617,-2143779840,None
3618,-2143778816,None
3619,-2143777792,None
3620,-2143776768,None
3621,-2143775744,None
3622,-2143774720,None
3623,-2143773696,None
3624,-2143772672,None
3625,-2143771648,None
3626,-2143770624,None
3627,-2143769600,None
3628,-2143768576,None
3629,-2143767552,None
3630,-2143766528,None
3631,-2143765504,None
3632,-2143764480,None
3633,-2143763456,None
3634,-2143762432,None
3635,-2143761408,None
3636,-2143760384,None
3637,-2143759360,None
3638,-2143758336,None
3639,-2143757312,None
3640,-2143756288,None
3641,-2143755264,None
3642,-2143754240,None
3643,-2143753216,None
3644,-2143752192,None
3645,-2143751168,None
3646,-2143750144,None
3647,-2143749120,None
3648,-2143748096,None
3649,-2143747072,None
3650,-2143746048,None
3651,-2143745024,None
3652,-2143744000,None
3653,-2143742976,None
3654,-2143741952,None
3655,-2143740928,None
3656,-2143739904,None
3657,-2143738880,None
3658,-2143737856,None
3659,-2143736832,None
3660,-2143735808,None
3661,-2143734784,None
3662,-2143733760,None
3663,-2143732736,None
3664,-2143731712,None
3665,-2143730688,None
3666,-2143729664,None
3667,-2143728640,None
3668,-2143727616,None
3669,-2143726592,None
3670,-2143725568,None
3671,-2143724544,None
3672,-2143723520,None
3673,-2143722496,None
3674,-2143721472,None
3675,-2143720448,None
3676,-2143719424,None
3677,-2143718400,None
3678,-2143717376,None
3679,-2143716352,None
3680,-2143715328,None
3681,-2143714304,None
3682,-2143713280,None
3683,-2143712256,None
3684,-2143711232,None
3685,-2143710208,None
3686,-2143709184,None
3687,-2143708160,None
3688,-2143707136,None
3689,-2143706112,None
3690,-2143705088,None
3691,-2143704064,None
3692,-2143703040,None
3693,-2143702016,None
3694,-2143700992,None
3695,-2143699968,None
3696,-2143698944,None
3697,-2143697920,None
3698,-2143696896,None
3699,-2143695872,None
3700,-2143694848,None
3701,-2143693824,None
3702,-2143692800,None
3703,-2143691776,None
3704,-2143690752,None
3705,-2143689728,None
3706,-2143688704,None
3707,-2143687680,None
3708,-2143686656,None
3709,-2143685632,None
3710,-2143684608,None
3711,-2143683584,None
3712,-2143682560,None
3713,-2143681536,None
3714,-2143680512,None
3715,-2143679488,None
3716,-2143678464,None
3717,-2143677440,None
3718,-2143676416,None
3719,-2143675392,None
3720,-2143674368,None
3721,-2143673344,None
3722,-2143672320,None
3723,-2143671296,None
3724,-2143670272,None
3725,-2143669248,None
3726,-2143668224,None
3727,-2143667200,None
3728,-2143666176,None
3729,-2143665152,None
3730,-2143664128,None
3731,-2143663104,None
3732,-2143662080,None
3733,-2143661056,None
3734,-2143660032,None
3735,-2143659008,None
3736,-2143657984,None
3737,-2143656960,None
3738,-2143655936,None
3739,-2143654912,None
3740,-2143653888,None
3741,-2143652864,None
3742,-2143651840,None
3743,-2143650816,None
3744,-2143649792,None
3745,-2143648768,None
3746,-2143647744,None
3747,-2143646720,None
3748,-2143645696,None
3749,-2143644672,None
3750,-2143643648,None
3751,-2143642624,None
3752,-2143641600,None
3753,-2143640576,None
3754,-2143639552,None
3755,-2143638528,None
3756,-2143637504,None
3757,-2143636480,None
3758,-2143635456,None
3759,-2143634432,None
3760,-2143633408,None
3761,-2143632384,None
3762,-2143631360,None
3763,-2143630336,None
3764,-2143629312,None
3765,-2143628288,None
3766,-2143627264,None
3767,-2143626240,None
3768,-2143625216,None
3769,-2143624192,None
3770,-2143623168,None
3771,-2143622144,None
3772,-2143621120,None
3773,-2143620096,None
3774,-2143619072,None
3775,-2143618048,None
3776,-2143617024,None
3777,-2143616000,None
3778,-2143614976,None
3779,-2143613952,None
3780,-2143612928,None
3781,-2143611904,None
3782,-2143610880,None
3783,-2143609856,None
3784,-2143608832,None
3785,-2143607808,None
3786,-2143606784,None
3787,-2143605760,None
3788,-2143604736,None
3789,-2143603712,None
3790,-2143602688,None
3791,-2143601664,None
3792,-2143600640,None
3793,-2143599616,None
3794,-2143598592,None
3795,-2143597568,None
3796,-2143596544,None
3797,-2143595520,None
3798,-2143594496,None
3799,-2143593472,None
3800,-2143592448,None
3801,-2143591424,None
3802,-2143590400,None
3803,-2143589376,None
3804,-2143588352,None
3805,-2143587328,None
3806,-2143586304,None
3807,-2143585280,None
3808,-2143584256,None
3809,-2143583232,None
3810,-2143582208,None
3811,-2143581184,None
3812,-2143580160,None
3813,-2143579136,None
3814,-2143578112,None
3815,-2143577088,None
3816,-2143576064,None
3817,-2143575040,None
3818,-2143574016,None
3819,-2143572992,None
3820,-2143571968,None
3821,-2143570944,None
3822,-2143569920,None
3823,-2143568896,None
