Gender,Clothing,Item Name,Min Character Lvl,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus
M,Jacket,Armored Purple Brooker Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Boucher Coat,Armored Dark Green Boucher Coat,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Boucher Coat,Armored Dark Red Boucher Coat,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Dark Sea Green Brooker Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Boucher Coat,Armored Cyan Boucher Coat,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Boucher Coat,Armored Dark Gray Boucher Coat,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Dark Brown Brooker Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Black Brooker Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Sea Green Brooker Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Brown Brooker Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Dark Olive Green Brooker Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Light Green Brooker Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Green Brooker Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored White Hosh Rak Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Purple Hosh Marok Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Magenta Hosh Marok Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Purple Hosh Rak Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Suit Coat,Armored Brown Avero Suit Coat,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Suit Coat,Armored Eggplant Avero Suit Coat,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Suit Coat,Armored Green Avero Suit Coat,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Suit Coat,Armored Light Green Avero Suit Coat,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Fauxskin Coat,Armored Dark Red Misene Fauxskin Coat,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Fauxskin Coat,Armored Aquamarine Misene Fauxskin Coat,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Fauxskin Coat,Armored Dark Plum Misene Fauxskin Coat,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Fauxskin Coat,Armored Dim Orange Misene Fauxskin Coat,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Yellow-Orange Hosh Marok Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Yellow Hosh Marok Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Amber Hosh Makok Duotone Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Purple Hosh Makok Duotone Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Red Hosh Makok Duotone Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Green Hosh Makok Duotone Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Red Hosh Rak Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Green Hosh Rak Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored White Hosh Rak Duotone Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Yellow Hosh Rak Duotone Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Red Hosh Rak Duotone Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Jacket,Armored Green Hosh Rak Duotone Jacket,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Duster Coat,Armored Brown Jayne Half-Duster,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Duster Coat,Armored Violet Jayne Half-Duster Highcollar,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Duster Coat,Armored Brown Jayne Collarless Half-Duster,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Suit Coat,Armored Gray Avero Suit Coat Highcollar,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Suit Coat,Armored Olive Avero Suit Coat Highcollar,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Suit Coat,Armored Red Avero Suit Coat Highcollar,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Suit Coat,Armored Magenta Avero Suit Coat Highcollar,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Fauxskin Coat,Armored Magenta Misene Fauxskin Coat Highcollar,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Fauxskin Coat,Armored Dark Green Misene Fauxskin Coat Highcollar,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Fauxskin Coat,Armored Olive Misene Fauxskin Coat Highcollar,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Fauxskin Coat,Armored Indigo Misene Fauxskin Coat Highcollar,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored White Plain Slacks,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Dark Purple Plain Slacks,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Dark Red Plain Slacks,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Sea Green Plain Slacks,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Brown Plain Slacks,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Purple Plain Slacks,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Green Plain Slacks,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Light Green Plain Slacks,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Black Barret Fauxskin Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Dim Red Barret Fauxskin Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Dim Purple Barret Fauxskin Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Dim Brown Barret Fauxskin Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Dim Crimson Barret Fauxskin Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Teal Barret Fauxskin Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Indigo Barret Fauxskin Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Dim Orange Barret Fauxskin Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Black Arasiki Leather Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Brown Arasiki Leather Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Red Arasiki Leather Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Purple Arasiki Leather Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Olive Green Arasiki Leather Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Orchid Arasiki Leather Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Magenta Arasiki Leather Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Green Arasiki Leather Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Black Misene Pinstripes,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Brown Misene Pinstripes,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Black Ivora Slacks,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Brown Ivora Slacks,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Tan Ivora Slacks,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Eggplant Ivora Slacks,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Red-Violet Ivora Slacks,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Sea Green Ivora Slacks,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Green Ivora Slacks,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Yellow Ivora Slacks,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Brown Derin Sheen Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Dark Emerald Derin Sheen Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Ruby Derin Sheen Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Dark Amethyst Derin Sheen Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Dark Brown Derin Sheen Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Red Wine Derin Sheen Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Moss Derin Sheen Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Grape Derin Sheen Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Black/Purple Hosh Chap Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Dark Green Hosh Chap Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Light Purple/Green Hosh Chap Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Purple/Black Hosh Chap Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Black/Black Hosh Chap Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Green Hosh Chap Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Deep Purple Hosh Chap Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shorts,Armored Dull Black Barrelhead Cargo Shorts,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shorts,Armored Brown Barrelhead Cargo Shorts,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shorts,Armored Purple Barrelhead Cargo Shorts,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shorts,Armored Emerald Barrelhead Cargo Shorts,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shorts,Armored Yellow Barrelhead Cargo Shorts,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shorts,Armored Black Barrelhead Cargo Shorts,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shorts,Armored Sea Green Barrelhead Cargo Shorts,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shorts,Armored Ruby Barrelhead Cargo Shorts,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shorts,Armored Black Barrelhead Panel Shorts,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shorts,Armored Green Barrelhead Panel Shorts,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shorts,Armored Brown Barrelhead Panel Shorts,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shorts,Armored White Barrelhead Panel Shorts,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shorts,Armored Purple Barrelhead Panel Shorts,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shorts,Armored Magenta Barrelhead Panel Shorts,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Mint Green Barrelhead Panel Shorts,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Eggplant Barrelhead Panel Shorts,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Gray Barrelhead Cargo Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Brown Barrelhead Cargo Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Orchid Barrelhead Cargo Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Pale Green Barrelhead Cargo Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored White Barrelhead Cargo Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Yellow Barrelhead Cargo Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Light Green Barrelhead Cargo Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Red Barrelhead Cargo Pants,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Dogwood Misene Pinstripes,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Purple Misene Pinstripes,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Dark Red Misene Pinstripes,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Sea Green Misene Pinstripes,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Yellow Misene Pinstripes,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Pants,Armored Indigo Misene Pinstripes,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored White Yoshi Dragon Shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Sad Red G-Met Sleeveless T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Sad Black G-Met Sleeveless T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Sad Green G-Met Sleeveless T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Sad Crimson G-Met Sleeveless T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Sad Ruby G-Met Sleeveless T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Sad Emerald G-Met Sleeveless T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Sad Yellow G-Met Sleeveless T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Sad Topaz G-Met Sleeveless T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Black Sleeveless T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Dark Green Sleeveless T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Indigo Sleeveless T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Red Sleeveless T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Brown Sleeveless T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Purple Sleeveless T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Green Sleeveless T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Coral Sleeveless T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Dull Black Long Sleeve T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Dark Green Long Sleeve T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Dark Red Long Sleeve T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Dark Brown Long Sleeve T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Dark Purple Long Sleeve T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Sea Green Long Sleeve T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Black Long Sleeve T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Green G-Met Long Sleeve T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Red G-Met Long Sleeve T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Purple G-Met Long Sleeve T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Orange G-Met Long Sleeve T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Yellow G-Met Long Sleeve T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Pink G-Met Long Sleeve T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored White G-Met Long Sleeve T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Greener G-Met Long Sleeve T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored White/White Avero Vest Combo,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Yellow/Purple Avero Vest Combo,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Tan/Brown Avero Vest Combo,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Magenta/Gray Avero Vest Combo,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Olive/Purple Avero Vest Combo,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Brown/Green Avero Vest Combo,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Gray/Red Avero Vest Combo,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Sand/Magenta Avero Vest Combo,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Dull Black Dress Shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Black Dress Shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Purple Dress Shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Green Dress Shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Brown Dress Shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Magenta Dress Shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Red Dress Shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Teal  Dress Shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Unhappy Red G-Met T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Unhappy Black G-Met T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Unhappy Green G-Met T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Unhappy Crimson G-Met T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Unhappy Sanguine G-Met T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Unhappy Emerald G-Met T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Unhappy Yellow G-Met T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Unhappy Dandelion G-Met T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Black T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Dark Green T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Dark Purple T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Dark Red T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Dark Brown T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Dim Purple T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Green T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Dark Magenta T-shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Gold Yoshi Dragon Shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
M,Shirt,Armored Purple Yoshi Dragon Shirt,20,MeleeDamageResistance ,16,RangedDamageResistance ,16
